movieId,title,corpus
327,Tank Girl (1995),desert tank 21stcentury 2030s action comedy sci-fi 1995 
328,Tales from the Crypt Presents: Demon Knight (1995),loudsex bus gore demon horror thriller 1995 
329,Star Trek: Generations (1994),femaleempath halfhumanhalfalien empath humanalienhybrid adventure drama sci-fi 1994 
330,Tales from the Hood (1995),revengefrombeyondthegrave killerdoll civilrightsactivist murdercoverup action crime horror 1995 
331,Tom & Viv (1994),characternamesastitle forenamesastitle perioddrama 1930s drama 1994 
332,Village of the Damned (1995),alien smalltown alienlifeform paranormalphenomena horror sci-fi 1995 
333,Tommy Boy (1995),characternameastitle nicknameastitle referencetobuddyhackett roadmovie comedy 1995 
334,Vanya on 42nd Street (1994),saintpetersburgrussia professor actor antonchekhov drama 1994 
335,Underneath (1995),armoredcar lottery femaletomalefootincrotch robbery mystery thriller 1995 
336,"Walking Dead, The (1995)",vietnam blackamerican 1970s africanamerican drama war 1995 
337,What's Eating Gilbert Grape (1993),mentallychallenged smalltown countryside ruralsetting drama 1993 
338,Virtuosity (1995),serialkiller android losangelespolicedepartment artificialintelligence action sci-fi thriller 1995 
339,While You Were Sleeping (1995),loneliness unconventionalromance holidayseason singlewoman comedy romance 1995 
340,"War, The (1994)",cardiopulmonaryresuscitation comingofage bullying antiwar adventure drama war 1994 
341,Double Happiness (1994),chinese chinesecanadian titledirectedbyfemale actress drama 1994 
342,Muriel's Wedding (1994),wedding femaleprotagonist dysfunctionalfamily wantingtomarry comedy 1994 
343,"Baby-Sitters Club, The (1995)",cake blowingoutacandle examination clubtheorganization children 1995 
344,Ace Ventura: Pet Detective (1994),stupidity nudity ownerdogrelationship masterdogrelationship comedy 1994 
345,"Adventures of Priscilla, Queen of the Desert, The (1994)",bus desert dragqueen ontheroad comedy drama 1994 
346,Backbeat (1993),thebeatles rockgroup hamburggermany 1960s drama musical 1993 
347,Bitter Moon (1992),infidelity extramaritalaffair psychothriller lesbiankiss drama film-noir romance 1992 
348,Bullets Over Broadway (1994),actress playwright play bodyguard comedy 1994 
349,Clear and Present Danger (1994),jackryancharacter goodversusevil cia drugs action crime drama thriller 1994 
350,"Client, The (1994)",boy districtattorney referencetoledzeppelin lawyerclientrelationship drama mystery thriller 1994 
351,"Corrina, Corrina (1994)",housekeeper repetitionintitle titlebasedonsong singlefather comedy drama romance 1994 
352,Crooklyn (1994),semiautobiographical bully argument birthday comedy drama 1994 
353,"Crow, The (1994)",backfromthedead vigilante crimeboss gothic action crime fantasy thriller 1994 
354,Cobb (1994),ghostwriter malefullfrontalnudity baseballmovie basedonarticle drama 1994 
355,"Flintstones, The (1994)",basedontvseries stoneage 1000000b.c. rebootofseries children comedy fantasy 1994 
356,Forrest Gump (1994),vietnamwar amputee warhero basedonbook comedy drama romance war 1994 
357,Four Weddings and a Funeral (1994),wedding funeral gay cafe comedy romance 1994 
358,Higher Learning (1995),racism lesbian anger sexscene drama 1995 
359,I Like It Like That (1994),firstpersontitle maleobjectification dancescene tanktop comedy drama romance 1994 
360,I Love Trouble (1994),reporter rivalry whistleblower journalism action comedy 1994 
361,It Could Happen to You (1994),hotairballoon generosity lottery waitress comedy drama romance 1994 
362,"Jungle Book, The (1994)",jungle treasure tiger elephant adventure children romance 1994 
363,"Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die) (1993)",filmdirectorascharacter femalefilmdirectorascharacter femalefilmdirector womandirector documentary 1993 
364,"Lion King, The (1994)",africa king lion prince adventure animation children drama musical imax 1994 
365,Little Buddha (1993),reincarnation nonlineartimeline buddhist seattlewashington drama 1993 
366,"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A) (1994)",freddykrueger elmstreet famousdirectorashimself alternatereality drama horror mystery thriller 1994 
367,"Mask, The (1994)",pantyhose alterego supervillain camerashotoffeet action comedy crime fantasy 1994 
368,Maverick (1994),yosemitenationalpark characternameastitle playingcard bowtheweapon adventure comedy western 1994 
369,Mrs. Parker and the Vicious Circle (1994),femalefrontalnudity femalenudity lovelessmarriage writer drama 1994 
370,Naked Gun 33 1/3: The Final Insult (1994),neoscrewballcomedy absurdcomedy sexualhumor highschool action comedy 1994 
371,"Paper, The (1994)",newspaperreporter pregnancy oneday journalist comedy drama 1994 
372,Reality Bites (1994),generationx depression houstontexas texas comedy drama romance 1994 
373,Red Rock West (1992),neonoir hitman texan mistakenidentity thriller 1992 
374,Richie Rich (1994),villain headofsecurity mansion gardening children comedy 1994 
375,Safe Passage (1994),dysfunctionalfamily pain marriage worrying drama 1994 
376,"River Wild, The (1994)",rafting criminal estrangedhusband gang action thriller 1994 
377,Speed (1994),bus bomb miniskirt police action romance thriller 1994 
378,Speechless (1994),speechwriter punintitle metaphorictitle blackcomedy comedy romance 1994 
379,Timecop (1994),timetravel cultfilm basedoncomic femalefullfrontalnudity action sci-fi thriller 1994 
380,True Lies (1994),secretagent spy secretmission remake action adventure comedy romance thriller 1994 
381,When a Man Loves a Woman (1994),addiction airlinepilot alcoholism selfcenteredness drama romance 1994 
382,Wolf (1994),werewolf publisher senseofsmell manhattannewyorkcity drama horror romance thriller 1994 
383,Wyatt Earp (1994),arizonaterritory arizona wyattearpcharacter referencetoarizona western 1994 
384,Bad Company (1995),suspense malefrontalnudity malefullfrontalnudity pubichair action crime drama 1995 
385,"Man of No Importance, A (1994)",oscarwilde theatre ireland gay drama 1994 
386,S.F.W. (1994),hostage television media escape drama 1994 
387,"Low Down Dirty Shame, A (1994)",undressing africanamerican losangelescalifornia femmefatale action comedy 1994 
388,Boys Life (1995),compilationofshortfilms gay maleinshower publicshower drama 1995 
389,"Colonel Chabert, Le (1994)",year1807 cavalryofficer legalissue backfromthedead drama romance war 1994 
390,Faster Pussycat! Kill! Kill! (1965),nan action crime drama 1965 
391,Jason's Lyric (1994),texas malerearnudity toplessfemalenudity sexscene crime drama 1994 
392,"Secret Adventures of Tom Thumb, The (1993)",childkidnapping eatinganinsect experiment psychotronicfilm adventure animation 1993 
393,Street Fighter (1994),campy streetfighter manpunchesawoman timebomb action adventure fantasy 1994 
394,Coldblooded (1995),prostitute watchingtv telephonecall reception comedy 1995 
395,Desert Winds (1995),spatialawareness wind tunnel windtunnel drama fantasy romance 1995 
396,Fall Time (1995),bankrobbery kidnapping hostage 1950s drama 1995 
397,"Fear, The (1995)",experiment psychology fear student horror 1995 
398,Frank and Ollie (1995),characternamesastitle threewordtitle forenamesastitle disney documentary 1995 
399,Girl in the Cadillac (1995),bank money robbery busstation drama 1995 
400,Homage (1995),obsessivelove actress motherdaughterrelationship widow drama 1995 
401,Mirage (1995),multiplepersonalitydisorder dissociativeidentitydisorder saltonsea multiplepersonality action thriller 1995 
402,Open Season (1996),nudewearseyeglasses womanwearseyeglasses televisionratings writtenanddirectedbycastmember comedy 1996 
403,Two Crimes (Dos crímenes) (1995),murder adultery familyrelationships mexican comedy crime drama 1995 
404,Brother Minister: The Assassination of Malcolm X (1994),independentfilm documentary 1994 
405,Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension) (1994),sexscene immortal sorcerer swordandsorcery action fantasy 1994 
406,Federal Hill (1994),providencerhodeisland drugs rage youth drama 1994 
407,In the Mouth of Madness (1995),fantasybecomesreality h.p.lovecraft madness paralleldimension horror thriller 1995 
408,8 Seconds (1994),beer champagne smile bullrider drama 1994 
409,Above the Rim (1994),basketball highschool africanamerican hood crime drama 1994 
410,Addams Family Values (1993),babyboy babybrother brotherbrotherrelationship husbandwiferelationship children comedy fantasy 1993 
411,Martin Lawrence: You So Crazy (1994),standup standupcomedy liveaudience spoof comedy documentary 1994 
412,"Age of Innocence, The (1993)",catholic frated perioddrama newyork drama 1993 
413,Airheads (1994),waterpistol airduct swatteam gun comedy 1994 
414,"Air Up There, The (1994)",basketball collegebasketball africa athleticscout comedy 1994 
415,Another Stakeout (1993),stakeout witness surveillance panties comedy thriller 1993 
416,Bad Girls (1994),prostitute prostitution brothel westerntown western 1994 
417,Barcelona (1994),u.s.navy marketing blackleatherunderwear blackleather comedy romance 1994 
418,Being Human (1993),reincarnation existentialism optimism elopement drama 1993 
419,"Beverly Hillbillies, The (1993)",fishoutofwater redneck conartist arkansas comedy 1993 
420,Beverly Hills Cop III (1994),womanwithagun murderofapoliceofficer shootingapoliceofficer detroit action comedy crime thriller 1994 
421,Black Beauty (1994),horsemovie characternameastitle colt 1870s adventure children drama 1994 
422,Blink (1994),woman suspense northamericangiallo giallo thriller 1994 
423,Blown Away (1994),bomb irish vomiting prison action thriller 1994 
424,Blue Chips (1994),college basketball athlete collegesports drama 1994 
425,Blue Sky (1994),military army militarybase daughter drama romance 1994 
426,Body Snatchers (1993),alien remakeofremake alienrace aliencontact horror sci-fi thriller 1993 
427,Boxing Helena (1993),obsessivelove captivewoman unrequitedlove obsession drama mystery romance thriller 1993 
428,"Bronx Tale, A (1993)",burntbody dyingyoung caronfire busride drama 1993 
429,Cabin Boy (1994),stupidity ship stopmotionanimation profanity comedy 1994 
430,Calendar Girl (1993),grauman'schinesetheatrelosangeles handcuffedman ciro'snightclubhollywood summer comedy drama 1993 
431,Carlito's Way (1993),mafia breasts femalenudity gogodancer crime drama 1993 
432,City Slickers II: The Legend of Curly's Gold (1994),gold treasure sequel malebonding adventure comedy western 1994 
433,Clean Slate (1994),voiceovernarration court investigation venicebeachcalifornia comedy 1994 
434,Cliffhanger (1993),cortinaitaly bill rope fraud action adventure thriller 1993 
435,Coneheads (1993),onewordtitle spockcharacter interspeciesromance jamest.kirkcharacter comedy sci-fi 1993 
436,Color of Night (1994),lesbiankiss psychologist nymphomania sexinaswimmingpool drama thriller 1994 
437,Cops and Robbersons (1994),malerearnudity vampirecostume detective dysfunctionalfamily comedy 1994 
438,"Cowboy Way, The (1994)",cowboy buddycomedy referencetonewmexico referencetoarizona action comedy drama 1994 
439,Dangerous Game (1993),filmdirector filmmaker actor actress drama 1993 
440,Dave (1993),conspiracy doppelganger thewhitehouse president comedy romance 1993 
441,Dazed and Confused (1993),hazing highschool lastdayofschool football comedy 1993 
442,Demolition Man (1993),year2032 totalitarianism censorship cyberpunk action adventure sci-fi 1993 
443,"Endless Summer 2, The (1994)",beachparty surfing surfer fourwordtitle adventure documentary 1994 
444,Even Cowgirls Get the Blues (1993),harekrishna referencetokrishnathehindudeity ranch cowgirl comedy romance 1993 
445,Fatal Instinct (1993),blonde brunette bathtub adultery comedy 1993 
446,Farewell My Concubine (Ba wang bie ji) (1993),pekingopera suicide homosexuality theater drama romance 1993 
447,"Favor, The (1994)",maleobjectification barechestedmale hot sexy comedy romance 1994 
448,Fearless (1993),survivorguilt planecrash guilt grief drama 1993 
449,Fear of a Black Hat (1994),mockumentary losangelescalifornia musicindustry fakedocumentary comedy 1994 
450,With Honors (1994),harvarduniversity homelessman collegestudent friendship comedy drama 1994 
451,Flesh and Bone (1993),murderofachild witnesstomurder fathersonrelationship murderofafamily drama mystery romance 1993 
452,Widows' Peak (1994),widow gossip feud spinster drama 1994 
453,For Love or Money (1993),hotel concierge mistress money comedy romance 1993 
454,"Firm, The (1993)",oralsex seduction frameup washingtonmonumentwashingtond.c. drama thriller 1993 
455,Free Willy (1993),whale killerwhale animal noopeningcredits adventure children drama 1993 
456,Fresh (1994),drugs urbansetting africanamerican drugdealing crime drama thriller 1994 
457,"Fugitive, The (1993)",onearmedman ontherun u.s.marshal surgeon thriller 1993 
458,Geronimo: An American Legend (1993),arizonaterritory apacheterritory chiricahuaapache scout drama western 1993 
459,"Getaway, The (1994)",manhunt fugitive neonoir onelastjob action adventure crime drama romance thriller 1994 
460,Getting Even with Dad (1994),convict exconvict coin bakery comedy 1994 
461,Go Fish (1994),directorialdebut allfemalecrew africanamerican blackamerican drama romance 1994 
462,"Good Man in Africa, A (1994)",basedonnovel independentfilm britishdiplomat femalenudity action adventure 1994 
463,Guilty as Sin (1993),femalestockingedfeet footcloseup camerashotoffeet pantyhose crime drama thriller 1993 
464,Hard Target (1993),crimeboss gangster organizedcrime mercenary action adventure crime thriller 1993 
465,Heaven & Earth (1993),domesticviolence femaleprotagonist vietnam warcrime action drama war 1993 
466,Hot Shots! Part Deux (1993),maleobjectification ronaldreagancharacter saddamhusseincharacter richardm.nixoncharacter action comedy war 1993 
